total,wins,losses,win_rate_pct,profit_factor,net_pnl_inr,avg_win_inr,avg_loss_inr,exits_sl,exits_t1,exits_t2,exits_trail,exits_cap,exits_eod,t1_hit_pct,t2_hit_pct,avg_sl_dist,gap_trades,normal_trades,gap_wins,nrm_wins,htf_min,mtf_min,ltf_min,exec_min,sl_buf,cap_pts,sector_confirm,gap_thr_pct,dte_filter,symbol,lot
30,18,12,60.0,1.761,8704.85,1119.12,953.28,10,15,0,0,3,2,50.0,0.0,235.2,8,22,4,14,150,15,5,1,5,200,1,0.8,20,BANKNIFTY,15
34,16,18,47.1,1.761,6430.46,929.79,469.23,18,11,0,0,4,1,32.4,0.0,104.4,34,0,16,0,150,30,3,3,10,200,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.761,6430.46,929.79,469.23,18,11,0,0,4,1,32.4,0.0,104.4,34,0,16,0,150,30,3,3,10,200,1,0.0,15,BANKNIFTY,15
27,19,8,70.4,1.761,8728.47,1062.71,1432.88,8,12,0,0,7,0,44.4,0.0,193.7,6,21,4,15,180,15,3,1,10,200,1,1.0,20,BANKNIFTY,15
35,26,9,74.3,1.761,11029.86,981.46,1609.79,9,19,0,0,6,1,54.3,0.0,273.8,9,26,7,19,180,15,5,1,30,200,1,1.0,0,BANKNIFTY,15
34,16,18,47.1,1.761,6430.46,929.79,469.23,18,11,0,0,4,1,32.4,0.0,104.4,34,0,16,0,180,30,3,3,10,200,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.761,6430.46,929.79,469.23,18,11,0,0,4,1,32.4,0.0,104.4,34,0,16,0,180,30,3,3,10,200,1,0.0,15,BANKNIFTY,15
38,18,20,47.4,1.76,12849.76,1653.38,845.55,16,15,0,0,1,6,39.5,0.0,268.9,12,26,2,16,150,30,3,1,20,500,0,0.8,0,BANKNIFTY,15
38,18,20,47.4,1.76,12849.76,1653.38,845.55,16,15,0,0,1,6,39.5,0.0,268.9,12,26,2,16,150,30,3,1,20,500,1,0.8,0,BANKNIFTY,15
20,11,9,55.0,1.758,4708.85,992.69,690.08,5,8,0,0,3,4,40.0,0.0,171.8,3,17,2,9,75,30,5,3,20,200,0,0.8,10,BANKNIFTY,15
20,11,9,55.0,1.758,4708.85,992.69,690.08,5,8,0,0,3,4,40.0,0.0,171.8,3,17,2,9,75,30,5,3,20,200,1,0.8,10,BANKNIFTY,15
19,11,8,57.9,1.756,5000.23,1055.86,826.78,6,10,0,0,0,3,52.6,0.0,199.4,0,19,0,11,75,15,3,3,30,0,0,99.0,10,BANKNIFTY,15
19,11,8,57.9,1.756,5000.23,1055.86,826.78,6,10,0,0,0,3,52.6,0.0,199.4,0,19,0,11,75,15,3,3,30,0,1,99.0,10,BANKNIFTY,15
19,11,8,57.9,1.756,5000.23,1055.86,826.78,6,10,0,0,0,3,52.6,0.0,199.4,0,19,0,11,75,15,3,3,30,500,0,99.0,10,BANKNIFTY,15
19,11,8,57.9,1.756,5000.23,1055.86,826.78,6,10,0,0,0,3,52.6,0.0,199.4,0,19,0,11,75,15,3,3,30,500,1,99.0,10,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,75,30,3,1,5,0,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,75,30,3,1,5,0,1,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,75,30,3,1,5,500,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,75,30,3,1,5,500,1,0.0,15,BANKNIFTY,15
52,29,23,55.8,1.756,13328.21,1067.55,766.55,21,20,0,0,9,2,38.5,0.0,178.2,9,43,4,25,75,30,5,1,5,200,0,1.0,0,BANKNIFTY,15
52,29,23,55.8,1.756,13328.21,1067.55,766.55,21,20,0,0,9,2,38.5,0.0,178.2,9,43,4,25,75,30,5,1,5,200,1,1.0,0,BANKNIFTY,15
25,17,8,68.0,1.756,6886.11,941.03,1138.92,7,15,0,0,0,3,60.0,0.0,217.8,5,20,3,14,120,15,3,1,30,0,1,0.8,15,BANKNIFTY,15
25,17,8,68.0,1.756,6886.11,941.03,1138.92,7,15,0,0,0,3,60.0,0.0,217.8,5,20,3,14,120,15,3,1,30,500,1,0.8,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,120,30,3,1,5,0,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,120,30,3,1,5,0,1,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,120,30,3,1,5,500,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,120,30,3,1,5,500,1,0.0,15,BANKNIFTY,15
36,22,14,61.1,1.756,16842.73,1778.61,1591.9,10,20,0,0,2,4,55.6,0.0,339.2,0,36,0,22,150,15,5,1,20,500,0,99.0,0,BANKNIFTY,15
36,22,14,61.1,1.756,16842.73,1778.61,1591.9,10,20,0,0,2,4,55.6,0.0,339.2,0,36,0,22,150,15,5,1,20,500,1,99.0,0,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,150,30,3,1,5,0,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,150,30,3,1,5,0,1,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,150,30,3,1,5,500,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,150,30,3,1,5,500,1,0.0,15,BANKNIFTY,15
22,12,10,54.5,1.756,6622.49,1282.06,876.22,7,10,0,0,1,4,45.5,0.0,222.1,5,17,3,9,150,30,5,1,5,500,0,0.8,15,BANKNIFTY,15
22,12,10,54.5,1.756,6622.49,1282.06,876.22,7,10,0,0,1,4,45.5,0.0,222.1,5,17,3,9,150,30,5,1,5,500,1,0.8,15,BANKNIFTY,15
22,15,7,68.2,1.756,7170.37,1110.42,1355.14,4,13,0,0,1,4,59.1,0.0,269.7,0,22,0,15,180,15,5,3,30,500,0,99.0,20,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,180,30,3,1,5,0,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,180,30,3,1,5,0,1,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,180,30,3,1,5,500,0,0.0,15,BANKNIFTY,15
34,16,18,47.1,1.756,7880.63,1144.12,579.19,18,14,0,0,0,2,41.2,0.0,100.9,34,0,16,0,180,30,3,1,5,500,1,0.0,15,BANKNIFTY,15
39,20,19,51.3,1.755,13650.35,1586.64,951.71,14,17,0,0,1,7,43.6,0.0,240.7,9,30,3,17,120,30,3,3,20,500,0,1.0,0,BANKNIFTY,15
39,20,19,51.3,1.755,13650.35,1586.64,951.71,14,17,0,0,1,7,43.6,0.0,240.7,9,30,3,17,120,30,3,3,20,500,1,1.0,0,BANKNIFTY,15
35,23,12,65.7,1.755,11928.72,1205.98,1317.41,12,21,0,0,0,2,60.0,0.0,253.8,9,26,5,18,180,15,5,1,10,0,1,1.0,0,BANKNIFTY,15
35,23,12,65.7,1.755,11928.72,1205.98,1317.41,12,21,0,0,0,2,60.0,0.0,253.8,9,26,5,18,180,15,5,1,10,500,1,1.0,0,BANKNIFTY,15
36,21,15,58.3,1.755,10052.58,1112.43,887.23,15,17,0,0,1,3,47.2,0.0,247.0,12,24,4,17,180,30,5,1,10,500,1,0.8,0,BANKNIFTY,15
19,11,8,57.9,1.754,4994.6,1055.86,827.49,6,10,0,0,0,3,52.6,0.0,185.7,0,19,0,11,75,15,3,3,10,0,0,99.0,10,BANKNIFTY,15
19,11,8,57.9,1.754,4994.6,1055.86,827.49,6,10,0,0,0,3,52.6,0.0,185.7,0,19,0,11,75,15,3,3,10,0,1,99.0,10,BANKNIFTY,15
19,11,8,57.9,1.754,4994.6,1055.86,827.49,6,10,0,0,0,3,52.6,0.0,185.7,0,19,0,11,75,15,3,3,10,500,0,99.0,10,BANKNIFTY,15
19,11,8,57.9,1.754,4994.6,1055.86,827.49,6,10,0,0,0,3,52.6,0.0,185.7,0,19,0,11,75,15,3,3,10,500,1,99.0,10,BANKNIFTY,15
37,23,14,62.2,1.754,12868.12,1301.61,1219.2,10,17,0,0,6,4,45.9,0.0,294.4,9,28,6,17,150,30,5,3,5,200,0,1.0,0,BANKNIFTY,15
37,23,14,62.2,1.754,12868.12,1301.61,1219.2,10,17,0,0,6,4,45.9,0.0,294.4,9,28,6,17,150,30,5,3,5,200,1,1.0,0,BANKNIFTY,15
23,17,6,73.9,1.754,8219.6,1124.34,1815.69,6,9,0,0,8,0,39.1,0.0,245.5,0,23,0,17,180,15,3,1,30,200,1,99.0,20,BANKNIFTY,15
10,6,4,60.0,1.754,2774.24,1075.87,920.25,3,4,0,0,0,3,40.0,0.0,213.4,0,10,0,6,180,30,5,3,5,0,1,99.0,10,BANKNIFTY,15
10,6,4,60.0,1.754,2774.24,1075.87,920.25,3,4,0,0,0,3,40.0,0.0,213.4,0,10,0,6,180,30,5,3,5,500,1,99.0,10,BANKNIFTY,15
30,19,11,63.3,1.752,8289.35,1016.37,1001.97,9,15,0,0,4,2,50.0,0.0,179.6,0,30,0,19,75,15,5,1,30,200,0,99.0,15,BANKNIFTY,15
30,19,11,63.3,1.752,8289.35,1016.37,1001.97,9,15,0,0,4,2,50.0,0.0,179.6,0,30,0,19,75,15,5,1,30,200,1,99.0,15,BANKNIFTY,15
18,12,6,66.7,1.752,4373.6,848.87,968.81,4,10,0,0,2,2,55.6,0.0,199.9,3,15,2,10,120,30,5,1,10,200,0,0.8,10,BANKNIFTY,15
18,12,6,66.7,1.752,4373.6,848.87,968.81,4,10,0,0,2,2,55.6,0.0,199.9,3,15,2,10,120,30,5,1,10,200,1,0.8,10,BANKNIFTY,15
25,17,8,68.0,1.752,9823.85,1345.96,1632.19,7,14,0,0,1,3,56.0,0.0,236.4,0,25,0,17,180,15,3,1,5,500,0,99.0,20,BANKNIFTY,15
21,13,8,61.9,1.752,7208.98,1292.28,1198.83,7,11,0,0,0,3,52.4,0.0,180.4,4,17,2,11,180,15,3,1,10,0,1,1.0,15,BANKNIFTY,15
21,13,8,61.9,1.752,7208.98,1292.28,1198.83,7,11,0,0,0,3,52.4,0.0,180.4,4,17,2,11,180,15,3,1,10,500,1,1.0,15,BANKNIFTY,15
38,23,15,60.5,1.752,11901.7,1205.98,1055.73,14,21,0,0,0,3,55.3,0.0,246.0,12,26,5,18,180,15,5,1,10,0,0,0.8,0,BANKNIFTY,15
38,23,15,60.5,1.752,11901.7,1205.98,1055.73,14,21,0,0,0,3,55.3,0.0,246.0,12,26,5,18,180,15,5,1,10,500,0,0.8,0,BANKNIFTY,15
20,12,8,60.0,1.752,4154.98,806.84,690.89,5,9,0,0,2,4,45.0,0.0,205.4,5,15,4,8,180,30,5,3,10,200,0,0.8,15,BANKNIFTY,15
29,16,13,55.2,1.751,6659.97,970.45,682.1,11,13,0,0,3,2,44.8,0.0,159.5,4,25,1,15,75,15,3,3,5,200,0,1.0,15,BANKNIFTY,15
29,16,13,55.2,1.751,6659.97,970.45,682.1,11,13,0,0,3,2,44.8,0.0,159.5,4,25,1,15,75,15,3,3,5,200,1,1.0,15,BANKNIFTY,15
39,21,18,53.8,1.75,11472.34,1274.8,849.92,13,13,0,0,8,5,33.3,0.0,231.2,9,30,3,18,120,30,3,3,10,200,0,1.0,0,BANKNIFTY,15
39,21,18,53.8,1.75,11472.34,1274.8,849.92,13,13,0,0,8,5,33.3,0.0,231.2,9,30,3,18,120,30,3,3,10,200,1,1.0,0,BANKNIFTY,15
41,25,16,61.0,1.75,14427.74,1346.85,1202.72,13,10,0,0,14,4,24.4,0.0,273.4,9,32,6,19,150,15,3,1,20,200,0,1.0,0,BANKNIFTY,15
41,25,16,61.0,1.75,14427.74,1346.85,1202.72,13,10,0,0,14,4,24.4,0.0,273.4,9,32,6,19,150,15,3,1,20,200,1,1.0,0,BANKNIFTY,15
22,15,7,68.2,1.75,6664.86,1036.72,1269.43,4,13,0,0,0,5,59.1,0.0,249.7,0,22,0,15,180,15,5,3,10,0,0,99.0,20,BANKNIFTY,15
38,22,16,57.9,1.749,9691.86,1028.95,809.06,11,22,0,0,0,5,57.9,0.0,175.3,8,30,6,16,75,15,5,3,10,0,0,0.8,20,BANKNIFTY,15
38,22,16,57.9,1.749,9691.86,1028.95,809.06,11,22,0,0,0,5,57.9,0.0,175.3,8,30,6,16,75,15,5,3,10,0,1,0.8,20,BANKNIFTY,15
38,22,16,57.9,1.749,9691.86,1028.95,809.06,11,22,0,0,0,5,57.9,0.0,175.3,8,30,6,16,75,15,5,3,10,500,0,0.8,20,BANKNIFTY,15
38,22,16,57.9,1.749,9691.86,1028.95,809.06,11,22,0,0,0,5,57.9,0.0,175.3,8,30,6,16,75,15,5,3,10,500,1,0.8,20,BANKNIFTY,15
26,17,9,65.4,1.749,6966.73,956.67,1032.96,7,14,0,0,3,2,53.8,0.0,197.5,4,22,2,15,120,15,5,1,10,200,0,1.0,15,BANKNIFTY,15
32,18,14,56.2,1.749,14754.75,1914.12,1407.11,10,13,0,0,2,7,40.6,0.0,329.3,0,32,0,18,150,30,3,1,5,500,0,99.0,0,BANKNIFTY,15
32,18,14,56.2,1.749,14754.75,1914.12,1407.11,10,13,0,0,2,7,40.6,0.0,329.3,0,32,0,18,150,30,3,1,5,500,1,99.0,0,BANKNIFTY,15
27,20,7,74.1,1.749,8705.22,1016.74,1661.36,7,13,0,0,7,0,48.1,0.0,213.7,6,21,5,15,180,15,3,1,30,200,1,1.0,20,BANKNIFTY,15
33,23,10,69.7,1.748,12770.99,1298.07,1708.46,6,16,0,0,6,5,48.5,0.0,363.1,0,33,0,23,150,15,5,3,30,200,0,99.0,0,BANKNIFTY,15
33,23,10,69.7,1.748,12770.99,1298.07,1708.46,6,16,0,0,6,5,48.5,0.0,363.1,0,33,0,23,150,15,5,3,30,200,1,99.0,0,BANKNIFTY,15
30,18,12,60.0,1.748,13839.72,1796.52,1541.47,7,12,0,0,2,9,40.0,0.0,350.7,0,30,0,18,150,30,3,3,5,500,0,99.0,0,BANKNIFTY,15
30,18,12,60.0,1.748,13839.72,1796.52,1541.47,7,12,0,0,2,9,40.0,0.0,350.7,0,30,0,18,150,30,3,3,5,500,1,99.0,0,BANKNIFTY,15
28,19,9,67.9,1.748,10743.74,1321.1,1595.25,9,16,0,0,0,3,57.1,0.0,347.0,0,28,0,19,180,30,3,1,20,0,1,99.0,0,BANKNIFTY,15
22,15,7,68.2,1.747,6449.99,1005.45,1233.11,6,13,0,0,0,3,59.1,0.0,231.9,0,22,0,15,120,15,3,1,20,0,1,99.0,15,BANKNIFTY,15
22,15,7,68.2,1.747,6449.99,1005.45,1233.11,6,13,0,0,0,3,59.1,0.0,231.9,0,22,0,15,120,15,3,1,20,500,1,99.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,75,30,3,1,10,0,0,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,75,30,3,1,10,0,1,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,75,30,3,1,10,500,0,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,75,30,3,1,10,500,1,0.0,15,BANKNIFTY,15
34,23,11,67.6,1.746,7108.89,723.67,866.86,10,19,0,0,2,3,55.9,0.0,138.3,34,0,23,0,75,30,5,3,30,200,0,0.0,15,BANKNIFTY,15
34,23,11,67.6,1.746,7108.89,723.67,866.86,10,19,0,0,2,3,55.9,0.0,138.3,34,0,23,0,75,30,5,3,30,200,1,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,120,30,3,1,10,0,0,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,120,30,3,1,10,0,1,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,120,30,3,1,10,500,0,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,120,30,3,1,10,500,1,0.0,15,BANKNIFTY,15
34,23,11,67.6,1.746,7108.89,723.67,866.86,10,19,0,0,2,3,55.9,0.0,138.3,34,0,23,0,120,30,5,3,30,200,0,0.0,15,BANKNIFTY,15
34,23,11,67.6,1.746,7108.89,723.67,866.86,10,19,0,0,2,3,55.9,0.0,138.3,34,0,23,0,120,30,5,3,30,200,1,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,150,30,3,1,10,0,0,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,150,30,3,1,10,0,1,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,150,30,3,1,10,500,0,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,150,30,3,1,10,500,1,0.0,15,BANKNIFTY,15
34,23,11,67.6,1.746,7108.89,723.67,866.86,10,19,0,0,2,3,55.9,0.0,138.3,34,0,23,0,150,30,5,3,30,200,0,0.0,15,BANKNIFTY,15
34,23,11,67.6,1.746,7108.89,723.67,866.86,10,19,0,0,2,3,55.9,0.0,138.3,34,0,23,0,150,30,5,3,30,200,1,0.0,15,BANKNIFTY,15
27,18,9,66.7,1.746,9227.97,1199.58,1373.83,8,16,0,0,0,3,59.3,0.0,188.7,6,21,4,14,180,15,3,1,5,0,1,1.0,20,BANKNIFTY,15
27,18,9,66.7,1.746,9227.97,1199.58,1373.83,8,16,0,0,0,3,59.3,0.0,188.7,6,21,4,14,180,15,3,1,5,500,1,1.0,20,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,180,30,3,1,10,0,0,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,180,30,3,1,10,0,1,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,180,30,3,1,10,500,0,0.0,15,BANKNIFTY,15
34,17,17,50.0,1.746,8146.13,1121.34,642.15,17,15,0,0,0,2,44.1,0.0,105.9,34,0,17,0,180,30,3,1,10,500,1,0.0,15,BANKNIFTY,15
25,16,9,64.0,1.746,6945.71,1016.32,1035.04,7,13,0,0,2,3,52.0,0.0,233.2,6,19,3,13,180,30,3,3,30,200,0,1.0,20,BANKNIFTY,15
34,23,11,67.6,1.746,7108.89,723.67,866.86,10,19,0,0,2,3,55.9,0.0,138.3,34,0,23,0,180,30,5,3,30,200,0,0.0,15,BANKNIFTY,15
34,23,11,67.6,1.746,7108.89,723.67,866.86,10,19,0,0,2,3,55.9,0.0,138.3,34,0,23,0,180,30,5,3,30,200,1,0.0,15,BANKNIFTY,15
21,11,10,52.4,1.745,6570.36,1399.33,882.23,9,10,0,0,0,2,47.6,0.0,146.6,2,19,1,10,75,30,3,1,10,0,0,1.0,10,BANKNIFTY,15
21,11,10,52.4,1.745,6570.36,1399.33,882.23,9,10,0,0,0,2,47.6,0.0,146.6,2,19,1,10,75,30,3,1,10,0,1,1.0,10,BANKNIFTY,15
21,11,10,52.4,1.745,6570.36,1399.33,882.23,9,10,0,0,0,2,47.6,0.0,146.6,2,19,1,10,75,30,3,1,10,500,0,1.0,10,BANKNIFTY,15
21,11,10,52.4,1.745,6570.36,1399.33,882.23,9,10,0,0,0,2,47.6,0.0,146.6,2,19,1,10,75,30,3,1,10,500,1,1.0,10,BANKNIFTY,15
22,12,10,54.5,1.745,6722.24,1312.25,902.47,7,11,0,0,0,4,50.0,0.0,227.1,5,17,3,9,150,30,5,1,10,0,0,0.8,15,BANKNIFTY,15
22,12,10,54.5,1.745,6722.24,1312.25,902.47,7,11,0,0,0,4,50.0,0.0,227.1,5,17,3,9,150,30,5,1,10,0,1,0.8,15,BANKNIFTY,15
34,21,13,61.8,1.745,9971.97,1112.43,1029.92,13,17,0,0,1,3,50.0,0.0,258.8,9,25,4,17,180,30,5,1,5,500,1,1.0,0,BANKNIFTY,15
34,21,13,61.8,1.745,10336.1,1152.98,1067.42,13,18,0,0,0,3,52.9,0.0,263.8,9,25,4,17,180,30,5,1,10,0,1,1.0,0,BANKNIFTY,15
20,12,8,60.0,1.745,5639.61,1100.62,945.99,6,9,0,0,0,5,45.0,0.0,233.1,0,20,0,12,180,30,5,3,10,0,1,99.0,20,BANKNIFTY,15
20,12,8,60.0,1.745,5639.61,1100.62,945.99,6,9,0,0,0,5,45.0,0.0,233.1,0,20,0,12,180,30,5,3,10,500,1,99.0,20,BANKNIFTY,15
59,33,26,55.9,1.744,14808.42,1051.51,765.06,24,21,0,0,11,3,35.6,0.0,131.1,59,0,33,0,75,30,3,1,30,200,0,0.0,0,BANKNIFTY,15
59,33,26,55.9,1.744,14808.42,1051.51,765.06,24,21,0,0,11,3,35.6,0.0,131.1,59,0,33,0,75,30,3,1,30,200,1,0.0,0,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,75,30,5,3,20,0,0,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,75,30,5,3,20,0,1,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,75,30,5,3,20,500,0,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,75,30,5,3,20,500,1,0.0,15,BANKNIFTY,15
59,33,26,55.9,1.744,14808.42,1051.51,765.06,24,21,0,0,11,3,35.6,0.0,131.1,59,0,33,0,120,30,3,1,30,200,0,0.0,0,BANKNIFTY,15
59,33,26,55.9,1.744,14808.42,1051.51,765.06,24,21,0,0,11,3,35.6,0.0,131.1,59,0,33,0,120,30,3,1,30,200,1,0.0,0,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,120,30,5,3,20,0,0,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,120,30,5,3,20,0,1,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,120,30,5,3,20,500,0,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,120,30,5,3,20,500,1,0.0,15,BANKNIFTY,15
59,33,26,55.9,1.744,14808.42,1051.51,765.06,24,21,0,0,11,3,35.6,0.0,131.1,59,0,33,0,150,30,3,1,30,200,0,0.0,0,BANKNIFTY,15
59,33,26,55.9,1.744,14808.42,1051.51,765.06,24,21,0,0,11,3,35.6,0.0,131.1,59,0,33,0,150,30,3,1,30,200,1,0.0,0,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,150,30,5,3,20,0,0,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,150,30,5,3,20,0,1,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,150,30,5,3,20,500,0,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,150,30,5,3,20,500,1,0.0,15,BANKNIFTY,15
59,33,26,55.9,1.744,14808.42,1051.51,765.06,24,21,0,0,11,3,35.6,0.0,131.1,59,0,33,0,180,30,3,1,30,200,0,0.0,0,BANKNIFTY,15
59,33,26,55.9,1.744,14808.42,1051.51,765.06,24,21,0,0,11,3,35.6,0.0,131.1,59,0,33,0,180,30,3,1,30,200,1,0.0,0,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,180,30,5,3,20,0,0,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,180,30,5,3,20,0,1,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,180,30,5,3,20,500,0,0.0,15,BANKNIFTY,15
34,22,12,64.7,1.744,6916.88,736.94,774.66,11,19,0,0,0,4,55.9,0.0,128.3,34,0,22,0,180,30,5,3,20,500,1,0.0,15,BANKNIFTY,15
36,20,16,55.6,1.743,8676.35,1017.9,730.1,12,17,0,0,3,4,47.2,0.0,173.5,8,28,6,14,75,30,5,3,10,200,0,0.8,20,BANKNIFTY,15
36,20,16,55.6,1.743,8676.35,1017.9,730.1,12,17,0,0,3,4,47.2,0.0,173.5,8,28,6,14,75,30,5,3,10,200,1,0.8,20,BANKNIFTY,15
45,24,21,53.3,1.741,15374.57,1505.11,988.0,16,21,0,0,2,6,46.7,0.0,225.9,0,45,0,24,75,30,3,3,30,500,0,99.0,0,BANKNIFTY,15
45,24,21,53.3,1.741,15374.57,1505.11,988.0,16,21,0,0,2,6,46.7,0.0,225.9,0,45,0,24,75,30,3,3,30,500,1,99.0,0,BANKNIFTY,15
