total,wins,losses,win_rate_pct,profit_factor,net_pnl_inr,avg_win_inr,avg_loss_inr,exits_sl,exits_t1,exits_t2,exits_trail,exits_cap,exits_eod,t1_hit_pct,t2_hit_pct,avg_sl_dist,gap_trades,normal_trades,gap_wins,nrm_wins,htf_min,mtf_min,ltf_min,exec_min,sl_buf,cap_pts,sector_confirm,gap_thr_pct,dte_filter,symbol,lot
15,12,3,80.0,6.303,6158.14,609.95,387.08,3,11,0,0,0,1,73.3,0.0,75.1,5,10,3,9,180,30,3,1,10,500,2,0.8,15,NIFTY,25
30,23,7,76.7,6.301,19094.38,986.79,514.55,4,22,0,0,0,4,73.3,0.0,120.9,0,30,0,23,150,30,3,1,20,0,2,99.0,0,NIFTY,25
30,23,7,76.7,6.301,19094.38,986.79,514.55,4,22,0,0,0,4,73.3,0.0,120.9,0,30,0,23,150,30,3,1,20,500,2,99.0,0,NIFTY,25
18,14,4,77.8,6.297,10051.89,853.53,474.38,2,13,0,0,0,3,72.2,0.0,95.0,0,18,0,14,120,30,3,1,10,0,0,99.0,15,NIFTY,25
18,14,4,77.8,6.297,10051.89,853.53,474.38,2,13,0,0,0,3,72.2,0.0,95.0,0,18,0,14,120,30,3,1,10,200,0,99.0,15,NIFTY,25
18,14,4,77.8,6.297,10051.89,853.53,474.38,2,13,0,0,0,3,72.2,0.0,95.0,0,18,0,14,120,30,3,1,10,500,0,99.0,15,NIFTY,25
42,33,9,78.6,6.291,24805.01,893.73,520.9,8,32,0,0,0,2,76.2,0.0,115.4,7,35,4,29,120,30,3,1,20,0,2,1.0,0,NIFTY,25
42,33,9,78.6,6.291,24805.01,893.73,520.9,8,32,0,0,0,2,76.2,0.0,115.4,7,35,4,29,120,30,3,1,20,500,2,1.0,0,NIFTY,25
23,17,6,73.9,6.29,9340.65,653.31,294.27,4,16,0,0,0,3,69.6,0.0,101.8,5,18,3,14,150,15,3,3,10,0,0,1.0,20,NIFTY,25
23,17,6,73.9,6.29,9340.65,653.31,294.27,4,16,0,0,0,3,69.6,0.0,101.8,5,18,3,14,150,15,3,3,10,200,0,1.0,20,NIFTY,25
23,17,6,73.9,6.29,9340.65,653.31,294.27,4,16,0,0,0,3,69.6,0.0,101.8,5,18,3,14,150,15,3,3,10,500,0,1.0,20,NIFTY,25
29,21,8,72.4,6.288,14733.76,834.29,348.28,6,20,0,0,0,3,69.0,0.0,101.0,7,22,4,17,120,30,3,1,20,0,0,0.8,20,NIFTY,25
29,21,8,72.4,6.288,14733.76,834.29,348.28,6,20,0,0,0,3,69.0,0.0,101.0,7,22,4,17,120,30,3,1,20,200,0,0.8,20,NIFTY,25
29,21,8,72.4,6.288,14733.76,834.29,348.28,6,20,0,0,0,3,69.0,0.0,101.0,7,22,4,17,120,30,3,1,20,500,0,0.8,20,NIFTY,25
17,14,3,82.4,6.284,8173.14,694.29,515.62,2,13,0,0,0,2,76.5,0.0,82.1,5,12,4,10,150,15,3,3,20,0,1,0.8,15,NIFTY,25
17,14,3,82.4,6.284,8173.14,694.29,515.62,2,13,0,0,0,2,76.5,0.0,82.1,5,12,4,10,150,15,3,3,20,200,1,0.8,15,NIFTY,25
17,14,3,82.4,6.284,8173.14,694.29,515.62,2,13,0,0,0,2,76.5,0.0,82.1,5,12,4,10,150,15,3,3,20,500,1,0.8,15,NIFTY,25
21,17,4,81.0,6.278,10140.64,709.52,480.31,3,16,0,0,0,2,76.2,0.0,94.8,5,16,3,14,150,30,5,1,20,0,0,0.8,15,NIFTY,25
21,17,4,81.0,6.278,10140.64,709.52,480.31,3,16,0,0,0,2,76.2,0.0,94.8,5,16,3,14,150,30,5,1,20,200,0,0.8,15,NIFTY,25
21,17,4,81.0,6.278,10140.64,709.52,480.31,3,16,0,0,0,2,76.2,0.0,94.8,5,16,3,14,150,30,5,1,20,500,0,0.8,15,NIFTY,25
18,14,4,77.8,6.276,8711.89,740.22,412.81,3,13,0,0,0,2,72.2,0.0,98.4,3,15,2,12,120,15,3,1,20,0,0,1.0,15,NIFTY,25
18,14,4,77.8,6.276,8711.89,740.22,412.81,3,13,0,0,0,2,72.2,0.0,98.4,3,15,2,12,120,15,3,1,20,200,0,1.0,15,NIFTY,25
18,14,4,77.8,6.276,8711.89,740.22,412.81,3,13,0,0,0,2,72.2,0.0,98.4,3,15,2,12,120,15,3,1,20,500,0,1.0,15,NIFTY,25
28,22,6,78.6,6.267,15939.99,862.1,504.38,4,19,0,0,2,3,67.9,0.0,112.9,0,28,0,22,180,30,5,3,5,200,2,99.0,0,NIFTY,25
15,10,5,66.7,6.265,7242.5,861.81,275.13,4,10,0,0,0,1,66.7,0.0,59.3,3,12,2,8,120,15,5,1,5,0,2,1.0,15,NIFTY,25
15,10,5,66.7,6.265,7242.5,861.81,275.13,4,10,0,0,0,1,66.7,0.0,59.3,3,12,2,8,120,15,5,1,5,200,2,1.0,15,NIFTY,25
15,10,5,66.7,6.265,7242.5,861.81,275.13,4,10,0,0,0,1,66.7,0.0,59.3,3,12,2,8,120,15,5,1,5,500,2,1.0,15,NIFTY,25
14,12,2,85.7,6.265,6450.0,639.58,612.5,2,11,0,0,0,1,78.6,0.0,108.6,3,11,2,10,180,30,5,3,30,0,2,1.0,15,NIFTY,25
14,12,2,85.7,6.265,6450.0,639.58,612.5,2,11,0,0,0,1,78.6,0.0,108.6,3,11,2,10,180,30,5,3,30,500,2,1.0,15,NIFTY,25
22,16,6,72.7,6.264,9294.4,691.25,294.27,4,15,0,0,0,3,68.2,0.0,89.7,5,17,3,13,150,15,3,3,10,0,1,1.0,20,NIFTY,25
22,16,6,72.7,6.264,9294.4,691.25,294.27,4,15,0,0,0,3,68.2,0.0,89.7,5,17,3,13,150,15,3,3,10,200,1,1.0,20,NIFTY,25
22,16,6,72.7,6.264,9294.4,691.25,294.27,4,15,0,0,0,3,68.2,0.0,89.7,5,17,3,13,150,15,3,3,10,500,1,1.0,20,NIFTY,25
20,16,4,80.0,6.254,10094.39,750.98,480.31,3,15,0,0,0,2,75.0,0.0,80.6,5,15,3,13,150,30,5,1,20,0,1,0.8,15,NIFTY,25
20,16,4,80.0,6.254,10094.39,750.98,480.31,3,15,0,0,0,2,75.0,0.0,80.6,5,15,3,13,150,30,5,1,20,200,1,0.8,15,NIFTY,25
20,16,4,80.0,6.254,10094.39,750.98,480.31,3,15,0,0,0,2,75.0,0.0,80.6,5,15,3,13,150,30,5,1,20,500,1,0.8,15,NIFTY,25
30,24,6,80.0,6.249,14232.52,705.99,451.88,6,22,0,0,0,2,73.3,0.0,105.6,7,23,4,20,180,15,3,3,10,0,2,1.0,0,NIFTY,25
30,24,6,80.0,6.249,14232.52,705.99,451.88,6,22,0,0,0,2,73.3,0.0,105.6,7,23,4,20,180,15,3,3,10,200,2,1.0,0,NIFTY,25
30,24,6,80.0,6.249,14232.52,705.99,451.88,6,22,0,0,0,2,73.3,0.0,105.6,7,23,4,20,180,15,3,3,10,500,2,1.0,0,NIFTY,25
42,33,9,78.6,6.248,24603.14,887.61,520.9,8,31,0,0,1,2,73.8,0.0,115.4,7,35,4,29,120,30,3,1,20,200,2,1.0,0,NIFTY,25
8,6,2,75.0,6.231,4430.01,879.48,423.44,2,6,0,0,0,0,75.0,0.0,50.4,1,7,0,6,120,30,5,1,10,0,2,0.8,10,NIFTY,25
8,6,2,75.0,6.231,4430.01,879.48,423.44,2,6,0,0,0,0,75.0,0.0,50.4,1,7,0,6,120,30,5,1,10,200,2,0.8,10,NIFTY,25
8,6,2,75.0,6.231,4430.01,879.48,423.44,2,6,0,0,0,0,75.0,0.0,50.4,1,7,0,6,120,30,5,1,10,500,2,0.8,10,NIFTY,25
28,22,6,78.6,6.227,18438.76,998.47,587.91,4,19,0,0,2,3,67.9,0.0,109.4,0,28,0,22,180,30,3,1,10,200,2,99.0,0,NIFTY,25
12,9,3,75.0,6.224,4476.26,592.57,285.62,3,8,0,0,0,1,66.7,0.0,59.1,5,7,4,5,150,15,5,3,10,0,2,0.8,15,NIFTY,25
12,9,3,75.0,6.224,4476.26,592.57,285.62,3,8,0,0,0,1,66.7,0.0,59.1,5,7,4,5,150,15,5,3,10,200,2,0.8,15,NIFTY,25
12,9,3,75.0,6.224,4476.26,592.57,285.62,3,8,0,0,0,1,66.7,0.0,59.1,5,7,4,5,150,15,5,3,10,500,2,0.8,15,NIFTY,25
27,21,6,77.8,6.213,14700.01,834.29,470.0,5,20,0,0,0,2,74.1,0.0,103.8,5,22,3,18,120,30,3,1,30,0,1,1.0,20,NIFTY,25
27,21,6,77.8,6.213,14700.01,834.29,470.0,5,20,0,0,0,2,74.1,0.0,103.8,5,22,3,18,120,30,3,1,30,200,1,1.0,20,NIFTY,25
27,21,6,77.8,6.213,14700.01,834.29,470.0,5,20,0,0,0,2,74.1,0.0,103.8,5,22,3,18,120,30,3,1,30,500,1,1.0,20,NIFTY,25
24,19,5,79.2,6.213,9941.27,623.59,381.37,3,18,0,0,0,3,75.0,0.0,108.1,7,17,6,13,150,15,3,3,20,0,0,0.8,20,NIFTY,25
24,19,5,79.2,6.213,9941.27,623.59,381.37,3,18,0,0,0,3,75.0,0.0,108.1,7,17,6,13,150,15,3,3,20,200,0,0.8,20,NIFTY,25
24,19,5,79.2,6.213,9941.27,623.59,381.37,3,18,0,0,0,3,75.0,0.0,108.1,7,17,6,13,150,15,3,3,20,500,0,0.8,20,NIFTY,25
35,24,11,68.6,6.21,16123.13,800.73,281.31,9,23,0,0,0,3,65.7,0.0,92.5,9,26,4,20,150,30,5,1,10,0,2,0.8,0,NIFTY,25
35,24,11,68.6,6.21,16123.13,800.73,281.31,9,23,0,0,0,3,65.7,0.0,92.5,9,26,4,20,150,30,5,1,10,200,2,0.8,0,NIFTY,25
35,24,11,68.6,6.21,16123.13,800.73,281.31,9,23,0,0,0,3,65.7,0.0,92.5,9,26,4,20,150,30,5,1,10,500,2,0.8,0,NIFTY,25
20,15,5,75.0,6.204,10456.26,831.04,401.88,3,15,0,0,0,2,75.0,0.0,87.9,3,17,2,13,120,30,5,1,10,0,0,1.0,15,NIFTY,25
20,15,5,75.0,6.204,10456.26,831.04,401.88,3,15,0,0,0,2,75.0,0.0,87.9,3,17,2,13,120,30,5,1,10,200,0,1.0,15,NIFTY,25
20,15,5,75.0,6.204,10456.26,831.04,401.88,3,15,0,0,0,2,75.0,0.0,87.9,3,17,2,13,120,30,5,1,10,500,0,1.0,15,NIFTY,25
14,11,3,78.6,6.203,6516.88,706.31,417.5,1,10,0,0,0,3,71.4,0.0,117.7,0,14,0,11,150,15,3,1,30,0,2,99.0,20,NIFTY,25
14,11,3,78.6,6.203,6516.88,706.31,417.5,1,10,0,0,0,3,71.4,0.0,117.7,0,14,0,11,150,15,3,1,30,200,2,99.0,20,NIFTY,25
14,11,3,78.6,6.203,6516.88,706.31,417.5,1,10,0,0,0,3,71.4,0.0,117.7,0,14,0,11,150,15,3,1,30,500,2,99.0,20,NIFTY,25
30,23,7,76.7,6.202,18736.89,971.25,514.55,4,20,0,0,2,4,66.7,0.0,120.9,0,30,0,23,150,30,3,1,20,200,2,99.0,0,NIFTY,25
15,13,2,86.7,6.2,6087.5,558.32,585.32,2,12,0,0,0,1,80.0,0.0,97.5,3,12,2,11,180,30,5,1,30,0,2,1.0,15,NIFTY,25
15,13,2,86.7,6.2,6087.5,558.32,585.32,2,12,0,0,0,1,80.0,0.0,97.5,3,12,2,11,180,30,5,1,30,200,2,1.0,15,NIFTY,25
15,13,2,86.7,6.2,6087.5,558.32,585.32,2,12,0,0,0,1,80.0,0.0,97.5,3,12,2,11,180,30,5,1,30,500,2,1.0,15,NIFTY,25
23,18,5,78.3,6.189,9895.02,655.66,381.37,3,17,0,0,0,3,73.9,0.0,96.4,7,16,6,12,150,15,3,3,20,0,1,0.8,20,NIFTY,25
23,18,5,78.3,6.189,9895.02,655.66,381.37,3,17,0,0,0,3,73.9,0.0,96.4,7,16,6,12,150,15,3,3,20,200,1,0.8,20,NIFTY,25
23,18,5,78.3,6.189,9895.02,655.66,381.37,3,17,0,0,0,3,73.9,0.0,96.4,7,16,6,12,150,15,3,3,20,500,1,0.8,20,NIFTY,25
17,14,3,82.4,6.181,7353.76,626.65,473.12,3,13,0,0,0,1,76.5,0.0,65.5,5,12,4,10,120,15,3,3,5,0,1,0.8,15,NIFTY,25
17,14,3,82.4,6.181,7353.76,626.65,473.12,3,13,0,0,0,1,76.5,0.0,65.5,5,12,4,10,120,15,3,3,5,200,1,0.8,15,NIFTY,25
17,14,3,82.4,6.181,7353.76,626.65,473.12,3,13,0,0,0,1,76.5,0.0,65.5,5,12,4,10,120,15,3,3,5,500,1,0.8,15,NIFTY,25
12,10,2,83.3,6.18,6035.0,720.0,582.5,1,9,0,0,0,2,75.0,0.0,99.1,0,12,0,10,180,30,5,3,5,0,2,99.0,15,NIFTY,25
12,10,2,83.3,6.18,6035.0,720.0,582.5,1,9,0,0,0,2,75.0,0.0,99.1,0,12,0,10,180,30,5,3,5,500,2,99.0,15,NIFTY,25
38,30,8,78.9,6.175,24391.89,970.17,589.14,6,29,0,0,0,3,76.3,0.0,116.8,0,38,0,30,120,30,3,1,10,0,2,99.0,0,NIFTY,25
38,30,8,78.9,6.175,24391.89,970.17,589.14,6,29,0,0,0,3,76.3,0.0,116.8,0,38,0,30,120,30,3,1,10,500,2,99.0,0,NIFTY,25
19,16,3,84.2,6.17,10410.64,776.52,671.25,3,15,0,0,0,1,78.9,0.0,90.7,3,16,2,14,120,30,3,1,30,0,1,1.0,15,NIFTY,25
19,16,3,84.2,6.17,10410.64,776.52,671.25,3,15,0,0,0,1,78.9,0.0,90.7,3,16,2,14,120,30,3,1,30,200,1,1.0,15,NIFTY,25
19,16,3,84.2,6.17,10410.64,776.52,671.25,3,15,0,0,0,1,78.9,0.0,90.7,3,16,2,14,120,30,3,1,30,500,1,1.0,15,NIFTY,25
18,15,3,83.3,6.165,9707.52,772.46,626.46,1,14,0,0,0,3,77.8,0.0,118.6,0,18,0,15,150,30,5,1,30,0,0,99.0,15,NIFTY,25
18,15,3,83.3,6.165,9707.52,772.46,626.46,1,14,0,0,0,3,77.8,0.0,118.6,0,18,0,15,150,30,5,1,30,200,0,99.0,15,NIFTY,25
18,15,3,83.3,6.165,9707.52,772.46,626.46,1,14,0,0,0,3,77.8,0.0,118.6,0,18,0,15,150,30,5,1,30,500,0,99.0,15,NIFTY,25
24,18,6,75.0,6.157,14527.52,963.58,469.48,3,18,0,0,0,3,75.0,0.0,106.1,0,24,0,18,120,30,5,1,20,0,1,99.0,20,NIFTY,25
24,18,6,75.0,6.157,14527.52,963.58,469.48,3,18,0,0,0,3,75.0,0.0,106.1,0,24,0,18,120,30,5,1,20,200,1,99.0,20,NIFTY,25
24,18,6,75.0,6.157,14527.52,963.58,469.48,3,18,0,0,0,3,75.0,0.0,106.1,0,24,0,18,120,30,5,1,20,500,1,99.0,20,NIFTY,25
28,22,6,78.6,6.154,16885.61,916.45,546.04,4,21,0,0,0,3,75.0,0.0,117.9,0,28,0,22,180,30,5,3,10,0,2,99.0,0,NIFTY,25
28,22,6,78.6,6.154,16885.61,916.45,546.04,4,21,0,0,0,3,75.0,0.0,117.9,0,28,0,22,180,30,5,3,10,500,2,99.0,0,NIFTY,25
14,12,2,85.7,6.143,5535.02,550.94,538.12,2,11,0,0,0,1,78.6,0.0,79.5,5,9,4,8,180,15,3,3,10,0,2,0.8,15,NIFTY,25
14,12,2,85.7,6.143,5535.02,550.94,538.12,2,11,0,0,0,1,78.6,0.0,79.5,5,9,4,8,180,15,3,3,10,200,2,0.8,15,NIFTY,25
14,12,2,85.7,6.143,5535.02,550.94,538.12,2,11,0,0,0,1,78.6,0.0,79.5,5,9,4,8,180,15,3,3,10,500,2,0.8,15,NIFTY,25
17,14,3,82.4,6.141,9661.27,824.33,626.46,1,13,0,0,0,3,76.5,0.0,102.8,0,17,0,14,150,30,5,1,30,0,1,99.0,15,NIFTY,25
17,14,3,82.4,6.141,9661.27,824.33,626.46,1,13,0,0,0,3,76.5,0.0,102.8,0,17,0,14,150,30,5,1,30,200,1,99.0,15,NIFTY,25
17,14,3,82.4,6.141,9661.27,824.33,626.46,1,13,0,0,0,3,76.5,0.0,102.8,0,17,0,14,150,30,5,1,30,500,1,99.0,15,NIFTY,25
17,14,3,82.4,6.137,7660.01,653.66,497.08,3,13,0,0,0,1,76.5,0.0,87.3,3,14,2,12,150,15,3,1,5,0,0,1.0,15,NIFTY,25
17,14,3,82.4,6.137,7660.01,653.66,497.08,3,13,0,0,0,1,76.5,0.0,87.3,3,14,2,12,150,15,3,1,5,200,0,1.0,15,NIFTY,25
17,14,3,82.4,6.137,7660.01,653.66,497.08,3,13,0,0,0,1,76.5,0.0,87.3,3,14,2,12,150,15,3,1,5,500,0,1.0,15,NIFTY,25
36,27,9,75.0,6.123,21133.77,935.51,458.33,5,26,0,0,0,5,72.2,0.0,134.5,0,36,0,27,150,30,5,1,30,0,0,99.0,0,NIFTY,25
36,27,9,75.0,6.123,21133.77,935.51,458.33,5,26,0,0,0,5,72.2,0.0,134.5,0,36,0,27,150,30,5,1,30,500,0,99.0,0,NIFTY,25
23,18,5,78.3,6.122,13572.51,901.25,530.0,3,17,0,0,0,3,73.9,0.0,116.1,0,23,0,18,120,30,3,1,30,0,1,99.0,20,NIFTY,25
23,18,5,78.3,6.122,13572.51,901.25,530.0,3,17,0,0,0,3,73.9,0.0,116.1,0,23,0,18,120,30,3,1,30,200,1,99.0,20,NIFTY,25
23,18,5,78.3,6.122,13572.51,901.25,530.0,3,17,0,0,0,3,73.9,0.0,116.1,0,23,0,18,120,30,3,1,30,500,1,99.0,20,NIFTY,25
35,26,9,74.3,6.112,21087.52,969.71,458.33,5,25,0,0,0,5,71.4,0.0,127.3,0,35,0,26,150,30,5,1,30,0,1,99.0,0,NIFTY,25
35,26,9,74.3,6.112,21087.52,969.71,458.33,5,25,0,0,0,5,71.4,0.0,127.3,0,35,0,26,150,30,5,1,30,500,1,99.0,0,NIFTY,25
33,26,7,78.8,6.11,16945.62,779.3,473.75,6,25,0,0,0,2,75.8,0.0,109.4,9,24,6,20,180,30,5,3,20,0,2,0.8,0,NIFTY,25
33,26,7,78.8,6.11,16945.62,779.3,473.75,6,25,0,0,0,2,75.8,0.0,109.4,9,24,6,20,180,30,5,3,20,500,2,0.8,0,NIFTY,25
13,11,2,84.6,6.108,5672.51,616.65,555.31,1,10,0,0,0,2,76.9,0.0,85.2,0,13,0,11,180,30,5,1,5,0,2,99.0,15,NIFTY,25
13,11,2,84.6,6.108,5672.51,616.65,555.31,1,10,0,0,0,2,76.9,0.0,85.2,0,13,0,11,180,30,5,1,5,200,2,99.0,15,NIFTY,25
13,11,2,84.6,6.108,5672.51,616.65,555.31,1,10,0,0,0,2,76.9,0.0,85.2,0,13,0,11,180,30,5,1,5,500,2,99.0,15,NIFTY,25
16,13,3,81.2,6.106,7613.76,700.39,497.08,3,12,0,0,0,1,75.0,0.0,70.1,3,13,2,11,150,15,3,1,5,0,1,1.0,15,NIFTY,25
16,13,3,81.2,6.106,7613.76,700.39,497.08,3,12,0,0,0,1,75.0,0.0,70.1,3,13,2,11,150,15,3,1,5,200,1,1.0,15,NIFTY,25
16,13,3,81.2,6.106,7613.76,700.39,497.08,3,12,0,0,0,1,75.0,0.0,70.1,3,13,2,11,150,15,3,1,5,500,1,1.0,15,NIFTY,25
6,5,1,83.3,6.101,3921.26,938.0,768.75,1,5,0,0,0,0,83.3,0.0,78.5,0,6,0,5,180,30,5,1,30,0,2,1.0,10,NIFTY,25
6,5,1,83.3,6.101,3921.26,938.0,768.75,1,5,0,0,0,0,83.3,0.0,78.5,0,6,0,5,180,30,5,1,30,0,2,99.0,10,NIFTY,25
6,5,1,83.3,6.101,3921.26,938.0,768.75,1,5,0,0,0,0,83.3,0.0,78.5,0,6,0,5,180,30,5,1,30,200,2,1.0,10,NIFTY,25
6,5,1,83.3,6.101,3921.26,938.0,768.75,1,5,0,0,0,0,83.3,0.0,78.5,0,6,0,5,180,30,5,1,30,200,2,99.0,10,NIFTY,25
6,5,1,83.3,6.101,3921.26,938.0,768.75,1,5,0,0,0,0,83.3,0.0,78.5,0,6,0,5,180,30,5,1,30,500,2,1.0,10,NIFTY,25
6,5,1,83.3,6.101,3921.26,938.0,768.75,1,5,0,0,0,0,83.3,0.0,78.5,0,6,0,5,180,30,5,1,30,500,2,99.0,10,NIFTY,25
38,30,8,78.9,6.099,24034.4,958.25,589.14,6,27,0,0,2,3,71.1,0.0,116.8,0,38,0,30,120,30,3,1,10,200,2,99.0,0,NIFTY,25
8,7,1,87.5,6.098,4053.14,692.59,795.0,1,7,0,0,0,0,87.5,0.0,89.0,0,8,0,7,150,30,3,1,5,0,0,1.0,10,NIFTY,25
8,7,1,87.5,6.098,4053.14,692.59,795.0,1,7,0,0,0,0,87.5,0.0,89.0,0,8,0,7,150,30,3,1,5,0,0,99.0,10,NIFTY,25
8,7,1,87.5,6.098,4053.14,692.59,795.0,1,7,0,0,0,0,87.5,0.0,89.0,0,8,0,7,150,30,3,1,5,200,0,1.0,10,NIFTY,25
8,7,1,87.5,6.098,4053.14,692.59,795.0,1,7,0,0,0,0,87.5,0.0,89.0,0,8,0,7,150,30,3,1,5,200,0,99.0,10,NIFTY,25
8,7,1,87.5,6.098,4053.14,692.59,795.0,1,7,0,0,0,0,87.5,0.0,89.0,0,8,0,7,150,30,3,1,5,500,0,1.0,10,NIFTY,25
8,7,1,87.5,6.098,4053.14,692.59,795.0,1,7,0,0,0,0,87.5,0.0,89.0,0,8,0,7,150,30,3,1,5,500,0,99.0,10,NIFTY,25
5,4,1,80.0,6.088,2175.0,650.62,427.5,1,4,0,0,0,0,80.0,0.0,60.4,0,5,0,4,120,15,3,3,10,0,2,1.0,10,NIFTY,25
5,4,1,80.0,6.088,2175.0,650.62,427.5,1,4,0,0,0,0,80.0,0.0,60.4,0,5,0,4,120,15,3,3,10,0,2,99.0,10,NIFTY,25
5,4,1,80.0,6.088,2175.0,650.62,427.5,1,4,0,0,0,0,80.0,0.0,60.4,0,5,0,4,120,15,3,3,10,200,2,1.0,10,NIFTY,25
5,4,1,80.0,6.088,2175.0,650.62,427.5,1,4,0,0,0,0,80.0,0.0,60.4,0,5,0,4,120,15,3,3,10,200,2,99.0,10,NIFTY,25
5,4,1,80.0,6.088,2175.0,650.62,427.5,1,4,0,0,0,0,80.0,0.0,60.4,0,5,0,4,120,15,3,3,10,500,2,1.0,10,NIFTY,25
5,4,1,80.0,6.088,2175.0,650.62,427.5,1,4,0,0,0,0,80.0,0.0,60.4,0,5,0,4,120,15,3,3,10,500,2,99.0,10,NIFTY,25
36,27,9,75.0,6.086,20978.15,929.75,458.33,5,25,0,0,1,5,69.4,0.0,134.5,0,36,0,27,150,30,5,1,30,200,0,99.0,0,NIFTY,25
41,32,9,78.0,6.085,22874.38,855.41,499.86,7,32,0,0,0,2,78.0,0.0,117.1,7,34,5,27,120,30,5,1,20,0,2,1.0,0,NIFTY,25
41,32,9,78.0,6.085,22874.38,855.41,499.86,7,32,0,0,0,2,78.0,0.0,117.1,7,34,5,27,120,30,5,1,20,200,2,1.0,0,NIFTY,25
41,32,9,78.0,6.085,22874.38,855.41,499.86,7,32,0,0,0,2,78.0,0.0,117.1,7,34,5,27,120,30,5,1,20,500,2,1.0,0,NIFTY,25
35,26,9,74.3,6.074,20931.9,963.73,458.33,5,24,0,0,1,5,68.6,0.0,127.3,0,35,0,26,150,30,5,1,30,200,1,99.0,0,NIFTY,25
32,28,4,87.5,6.071,15814.4,676.18,779.68,4,25,0,0,0,3,78.1,0.0,121.7,9,23,7,21,180,15,3,3,30,0,2,0.8,0,NIFTY,25
32,28,4,87.5,6.071,15814.4,676.18,779.68,4,25,0,0,0,3,78.1,0.0,121.7,9,23,7,21,180,15,3,3,30,200,2,0.8,0,NIFTY,25
32,28,4,87.5,6.071,15814.4,676.18,779.68,4,25,0,0,0,3,78.1,0.0,121.7,9,23,7,21,180,15,3,3,30,500,2,0.8,0,NIFTY,25
25,19,6,76.0,6.063,10006.27,630.66,329.37,4,19,0,0,0,2,76.0,0.0,95.2,5,20,4,15,120,30,5,3,5,0,2,1.0,20,NIFTY,25
25,19,6,76.0,6.063,10006.27,630.66,329.37,4,19,0,0,0,2,76.0,0.0,95.2,5,20,4,15,120,30,5,3,5,200,2,1.0,20,NIFTY,25
25,19,6,76.0,6.063,10006.27,630.66,329.37,4,19,0,0,0,2,76.0,0.0,95.2,5,20,4,15,120,30,5,3,5,500,2,1.0,20,NIFTY,25
41,30,11,73.2,6.06,20671.26,825.21,371.36,8,29,0,0,0,4,70.7,0.0,112.1,9,32,6,24,150,30,5,1,20,0,0,0.8,0,NIFTY,25
41,30,11,73.2,6.06,20671.26,825.21,371.36,8,29,0,0,0,4,70.7,0.0,112.1,9,32,6,24,150,30,5,1,20,200,0,0.8,0,NIFTY,25
41,30,11,73.2,6.06,20671.26,825.21,371.36,8,29,0,0,0,4,70.7,0.0,112.1,9,32,6,24,150,30,5,1,20,500,0,0.8,0,NIFTY,25
8,7,1,87.5,6.057,4020.64,687.95,795.0,1,7,0,0,0,0,87.5,0.0,89.4,0,8,0,7,150,30,5,1,5,0,0,1.0,10,NIFTY,25
8,7,1,87.5,6.057,4020.64,687.95,795.0,1,7,0,0,0,0,87.5,0.0,89.4,0,8,0,7,150,30,5,1,5,0,0,99.0,10,NIFTY,25
8,7,1,87.5,6.057,4020.64,687.95,795.0,1,7,0,0,0,0,87.5,0.0,89.4,0,8,0,7,150,30,5,1,5,200,0,1.0,10,NIFTY,25
8,7,1,87.5,6.057,4020.64,687.95,795.0,1,7,0,0,0,0,87.5,0.0,89.4,0,8,0,7,150,30,5,1,5,200,0,99.0,10,NIFTY,25
8,7,1,87.5,6.057,4020.64,687.95,795.0,1,7,0,0,0,0,87.5,0.0,89.4,0,8,0,7,150,30,5,1,5,500,0,1.0,10,NIFTY,25
8,7,1,87.5,6.057,4020.64,687.95,795.0,1,7,0,0,0,0,87.5,0.0,89.4,0,8,0,7,150,30,5,1,5,500,0,99.0,10,NIFTY,25
35,26,9,74.3,6.052,17066.87,786.35,375.35,8,25,0,0,0,2,71.4,0.0,87.9,9,26,4,22,180,30,5,1,10,0,2,0.8,0,NIFTY,25
35,26,9,74.3,6.052,17066.87,786.35,375.35,8,25,0,0,0,2,71.4,0.0,87.9,9,26,4,22,180,30,5,1,10,200,2,0.8,0,NIFTY,25
35,26,9,74.3,6.052,17066.87,786.35,375.35,8,25,0,0,0,2,71.4,0.0,87.9,9,26,4,22,180,30,5,1,10,500,2,0.8,0,NIFTY,25
40,29,11,72.5,6.049,20625.01,852.07,371.36,8,28,0,0,0,4,70.0,0.0,105.5,9,31,6,23,150,30,5,1,20,0,1,0.8,0,NIFTY,25
40,29,11,72.5,6.049,20625.01,852.07,371.36,8,28,0,0,0,4,70.0,0.0,105.5,9,31,6,23,150,30,5,1,20,200,1,0.8,0,NIFTY,25
40,29,11,72.5,6.049,20625.01,852.07,371.36,8,28,0,0,0,4,70.0,0.0,105.5,9,31,6,23,150,30,5,1,20,500,1,0.8,0,NIFTY,25
7,6,1,85.7,6.04,4006.89,800.32,795.0,1,6,0,0,0,0,85.7,0.0,50.0,0,7,0,6,150,30,3,1,5,0,1,1.0,10,NIFTY,25
7,6,1,85.7,6.04,4006.89,800.32,795.0,1,6,0,0,0,0,85.7,0.0,50.0,0,7,0,6,150,30,3,1,5,0,1,99.0,10,NIFTY,25
7,6,1,85.7,6.04,4006.89,800.32,795.0,1,6,0,0,0,0,85.7,0.0,50.0,0,7,0,6,150,30,3,1,5,200,1,1.0,10,NIFTY,25
